id,IMDb,title,genres,overview,image
31,tt0299658,芝加哥,"喜剧,歌舞,犯罪","
　　两个女人，有着相似的经历，甚至是相似的心计，展开了为求成名的争夺战。
<br/>
　　维尔玛（凯瑟琳•泽塔-琼斯CatherineZeta-Jones饰）是一个夜总会舞女，名气不大。因为一怒之下枪杀了出轨丈夫而被关进大牢。比利（理查德•基尔RichardGere饰）是当地一个靠打谋杀案官司而提升知名度的律师，他受理了这桩案件，心中有着自己的打算。他借助媒体炒作维尔玛的案子，一方面维尔玛瞬间成为红人，而他自己也声名大振。
<br/>
　　然而洛克茜（芮妮·齐薇格RenéeZellweger饰）的案件却让比利转移了注意力。梦想成为歌星的洛克茜也是因为怒杀男友而身负罪名，比利决定要把她包装成楚楚可怜的受害者，令媒体更疯狂的大肆报道。
<br/>
　　维尔玛觉察形势不妙，为了成名，她跟洛克茜之间的斗法不可避免的开始了。
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2454020352.jpg
32,tt1345836,蝙蝠侠：黑暗骑士崛起,"剧情,动作,科幻,惊悚,犯罪","
　　检察官哈维·登特（艾伦·艾克哈特AaronEckhart饰）死后的八年间，哥谭市在戈登警长（加里·奥德曼GaryOldman饰）的努力下有效地遏制了犯罪活动。而蝙蝠侠布鲁斯·韦恩（克里斯蒂安·贝尔ChristianBale饰）因为背负谋杀登特的罪名，被警方通缉，在哥谭市销声匿迹。然而，这看似平静的状态被恐怖分子贝恩（汤姆·哈迪TomHardy饰）的出现打破，他利用猫女（安妮·海瑟薇AnneHathaway饰）偷取布鲁斯的指纹，致使韦恩集团面临破财，布鲁斯被赶出董事会。为了保证韦恩集团投资的能源项目不被坏人利用制造核弹，布鲁斯帮助米兰达（玛丽昂·歌迪亚MarionCotillard饰）成为董事会主席。贝恩接下来一连串精密设计的计划将哥谭市陷入孤绝之境，毁灭之日指日可待。布鲁斯只能再次肩负起拯救哥谭的重任，然而至亲的管家阿福辞职离开、猫女的背叛、贝恩的凶残手段，爱人米拉达的真实面目露出，都让他拯救哥谭的行动变得不可能……
",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1706428744.jpg
33,tt3011894,荒蛮故事,"剧情,喜剧,犯罪","
　　《荒蛮故事》是一部黑色喜剧，由6个独立的暴力复仇小故事构成。影片是一次对于人类失控行径的颠覆性创作，从怪异的幽默感，独特的画面和大胆的配乐，到对于身处绝境的普通人这一题材的偏爱，都可以清晰地看到南美鬼才导演达米安·斯兹弗隆与阿莫多瓦在创作方面的相似之处。不过，斯兹弗隆仍然通过这部影片发出了自己独特的声音：一场对于一个腐败成风、经济和社会严重不平等的社会的尖锐抨击。
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2584519452.jpg
34,tt0220644,枪火,"剧情,动作,犯罪","
　　黑社会老大文哥（高雄饰）被人追杀，其弟阿南（任达华饰）安排五个人来做其兄的保镖，并命令他们查出暗杀文哥的幕后人物。这五人分别是阿鬼（黄秋生饰）、阿来（吴镇宇饰）、阿Mike（张耀扬饰）、阿信（吕颂贤饰）和阿肥（林雪饰）。阿来和阿信是知名的高手，阿鬼、阿Mike、阿肥则是金盆洗手的昔日英雄：阿鬼是文哥以前的手下，阿Mike是神枪手，阿肥是枪械专家。五人同心协力，将杀手擒获，并查清了幕后主使人。五个不认识的江湖人成为肝胆相照的好友，这时，阿南告诉阿鬼，阿信与文哥之妻通奸，要求阿鬼去杀死阿信，阿来坚决不允许这么做。阿Mike和阿肥又分别支持阿来和阿鬼，最后他们约定在一家小餐厅解决这个问题，互相对准的枪口真是一触即发……
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1538646661.jpg
35,tt0046912,电话谋杀案,"悬疑,惊悚,犯罪","
　　汤尼（雷·米兰德RayMilland饰）和玛戈（格蕾丝·凯利GraceKelly饰）是貌合神离的一对夫妻。汤尼常常为了他的事业和爱好，把娇妻忘在一边，二人感情亮出红灯。而生活寂寥的玛戈和作家马克不可避免的擦出爱之火花，他们约会、通信，不料竟被汤尼发现。汤尼没有声张，只是写了一封匿名信给妻子以示警告。然而现在马克竟然造访家中，为了一雪耻辱，加之图谋得到妻子玛戈的丰厚财产，汤尼暗生毒计。汤尼向旧时同学列斯开出了一千英镑的价钱，让其参与他布下的一整套严密杀人计划。这套计划有设计精妙的凶手不在场证据，电话、钥匙，窗帘，统统成为这个阴谋的道具设置。然而计划终究赶不上变化，列斯不但得不到赏金，还要赔上自己的性命。而汤尼却也急中生了智……
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1205111193.jpg
36,tt1020972,盲山,"剧情,犯罪","
　　1990年代末，初踏上社会的大学毕业生白雪梅（黄璐）急于帮父母分担重担，无奈一直找不到合适工作，在她发愁之际，装扮成医药采购公司员工的人贩子向她伸来热情的双手，她随他们来到中国西北某个偏僻山村采购中药，结果一杯水喝下肚，她倒床昏睡。
<br/>
　　醒来后，白雪梅遍地不寻她的“医药公司同事”，检查身份证和钱包时，发现它们也一同消失，瞬间，她醒悟自己已被卖给当地人，苦苦哀求一番后，白雪梅明白重获尊严和自由的唯一方式是逃出去，她开始了一次次的出逃冒险，而该过程中，她渐渐知道能相信的人只有自己。
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p524941991.jpg
37,tt0042876,罗生门,"剧情,悬疑,犯罪","
　　罗生门，日本京都的正南门。云游和尚、砍柴人和乞丐在城门底下避雨，三人闲聊，话题开始，故事的序幕拉开：一个武士和他妻子路过荒山，遭遇了不测。妻子被侮辱，而武士惨遭杀害。惨案如何酿成？凶手、妻子、借武士亡魂来做证的女巫，都各有说法。
<br/>
　　真相只得一个，但是各人提供证词的目的却各有不同。为了美化自己的道德，减轻自己的罪恶，掩饰自己的过失，人人都开始叙述一个美化自己的故事版本。荒山上的惨案，成了一团拨不开看不清的迷雾。
<br/>
　　谈论完毕，雨过天晴。砍柴人在罗生门旁发现一个哭泣的弃婴。他决定收养下来，抱着婴孩往夕阳深处走去。
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1598883511.jpg
38,tt0053198,四百击,"剧情,犯罪","
　　作文课上，安托万（Jean-PierreLéaud饰）在同学传来的女人图像上涂鸦，被罚站墙角。下课后，独守教室的安托万在墙上作诗宣泄自己的不满，引得老师（GuyDecomble饰）更加愤怒。晚上，母亲（ClaireMaurier饰）因安托万没买面粉大发雷霆，而继父（AlbertRémy饰）则在安托万的请求下拿出一笔钱让他吃午饭。第二天，安托万在同桌勒内（PatrickAuffay饰）的怂恿下逃了学，跑去看电影打游戏，还在街上看到母亲跟一个安托万不认识的男人亲吻。第三天，安托万回到学校，慌乱中谎称母亲去世，获得了老师的原谅和疼惜。不想继父获知了他逃学的事，与母亲一起赶到学校，戳穿了他的谎言，还当着全班同学打了他两耳光。安托万决定留下一封信离家出走。可是小小年纪的他能去哪呢？巴黎那么大，法国那么大，哪里才是他的安身之处呢？
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2191743027.jpg
39,tt1302006,爱尔兰人,"剧情,传记,犯罪","
　　《爱尔兰人》为马丁·斯科塞斯执导的传奇巨制，罗伯特·德尼罗、阿尔·帕西诺和乔·佩西主演。通过二战老兵弗兰克·希兰的视角，讲述了战后美国有组织犯罪的故事。弗兰克·希兰是一名骗子和杀手，曾经在20世纪最恶名昭彰的人物身边工作。该电影跨越数十年，记录了美国历史上最大的悬案之一，即传奇工会领袖吉米·霍法失踪案，以宏大的故事之旅，展现有组织犯罪的隐秘通道：其内部运作、仇敌以及与主流政治的瓜葛。
",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2568902055.jpg
40,tt0122737,十二怒汉（电视版）,"剧情,悬疑,犯罪","
　　Thisproductionof'TwelveAngryMen',writtenespeciallyforStudioOne,isshorterthanthefilmversionandleavesafewtwistsandturnsofplotundeveloped,butitisfiftyminutesofclassnevertheless.Formanyyearsthisepisodewasthoughttohavebeenlost.TheMuseumofTelevisionandRadio(nowthePaleyCenter)hadonlythefirst30minutesofthehour-longprogramonakinescopeprovidedbyCBS-theonlyversionCBShad.Afternearly30yearsofsearching,acopyofthecompleteprogramwasfoundin2003byfilmmakerJosephConsentino,whowasworkingonadocumentaryaboutnoteddefenseattorneyRobertLeibowitz(LeibowitzreportedontheCharlesA.LindberghbabykidnappingfortheNYradiostationWHN)andfoundacopyoftheshowinthearchivesmaintainedbythechildrenofLeibowitz,RobertLeibowitzandMarjorieLeibowitzFinch.SamuelLeibowitzrequestedandreceivedacommercial-freekinescopecopyof&quot;TwelveAngryMen&quot;fromCBSshortlyafteritairedbecauseofhisinterestinlegalissues.TheLeibowitzchildrendonatedthekinescopetothemuseumandithadare-premiereinMay2003.
",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2689773446.jpg
41,tt2781046,神探夏洛克：最后的誓言,"剧情,悬疑,犯罪","
　　本集因以电视电影形式报艾美奖评选而被单独列出，改编自原著《米尔沃顿》。华生受朋友请求来到一个年轻人吸毒聚集地，没想到在这里居然遇到夏洛克。华生把夏洛克带回贝克街，惊讶的发现夏洛克有了女友，这位女友正是自己婚礼上的伴娘洁琳。但随后华生发现，夏洛克之所以和自己的伴娘约会是因为在查的案件。夏洛克假装要求婚，混进了讹诈专家马格努森的办公室，华生也和夏洛克一起，然而就在夏洛克发现马格努森被人威胁的时候，威胁者转过头，这个人竟然是华生的新婚妻子玛丽……
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2164957248.jpg
42,tt0118528,十二怒汉,"剧情,犯罪","
　　根据1957年同名黑白电影改编而成的电影。名气不大，口碑也不如旧版。在1957年由悉尼．卢曼特执导的《十二怒汉》是探讨美国陪审员制度和法律正义的经典作，本片则是由威廉．弗里德金重新拍摄的电视版，由杰克．莱蒙取代亨利．方达演男主角，其他合演者包括金像奖影帝乔治．C．斯科特。
<br/>
　　该片描述一名纽约青年被控杀父，将被判处一级谋杀的死刑。已经有十一名陪审员裁定疑犯有罪，只有一位觉得事态可疑，坚持已见提出异议，并且凭耐心与毅力逐一说服其他陪审员推翻原意，终于为这一宗几乎已成冤案的判决平反。全片大部分时间处于狭窄的房间内进行，但凭精彩的对白和演出，仍能创造出紧扣观众的剧力。
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2337734157.jpg
43,tt7286456,小丑,"剧情,惊悚,犯罪","
　　湿冷无望的哥谭市，卑微的亚瑟·弗兰克（华金·菲尼克斯JoaquinPhoenix饰）依靠扮演小丑赚取营生。与之相依为命的母亲患有精神疾病，而亚瑟深记母亲的教诲，无论遭受怎样的挫折都笑对人生，却因此让自己背负着莫大的压力，濒临崩溃。他梦想成为一名脱口秀演员，怎奈生活一次次将失望狠狠地砸在他的头上。不仅如此，他因意外丢掉了工作，偶然瞥见母亲的秘密，又使他心中燃起对那个与之地位悬殊却从未谋面的父亲的殷切渴望。命运习惯了事与愿违，空荡荡的地铁内，悲伤的小丑在无法自已的癫狂笑声中大开杀戒……
<br/>
　　本片荣获第76届威尼斯电影节金狮奖。
",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2567198874.jpg
44,tt2267998,消失的爱人,"剧情,悬疑,惊悚,犯罪","
　　结婚五周年纪念日的早上，尼克·邓恩（本·阿弗莱克BenAffleck饰）来到妹妹玛戈（凯莉·库恩CarrieCoon饰）的酒吧，咒骂抱怨那个曾经彼此恩爱缠绵的妻子艾米（罗莎蒙德·派克RosamundPike饰）以及全然看不见希望的婚姻。当他返回家中时，却发现客厅留下了暴行的痕迹，而妻子竟不见了踪影。女探员朗达·邦妮（金·迪肯斯KimDickens饰）接到报案后赶来调查，而现场留下的种种蛛丝马迹似乎昭示着这并非是一件寻常的失踪案，其背后或许隐藏着裂变于夫妻之情的谋杀罪行。艾米的失踪通过媒体大肆渲染和妄加揣测很快闻名全国，品行不端的尼克被推上风口浪尖，至今不见踪影的爱人对他进行无情审判，你侬我侬的甜言蜜语早已化作以血洗血的复仇与折磨……
<br/>
　　本片根据吉莉安·弗琳（GillianFlynn）的同名小说改编。
",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2221768894.jpg
